asset_id,asset_name,company_name,parent_name,country,sector,latitude,longitude,percent_interest_parent,start_year,uid
15633,Wangjiata Coal Mine,Xinneng Mining Industry,ENN Natural Gas,CHN,coal mining,39.676306,110.001415,100.0,,CLT_1562
15634,Wangjiayu Coal Mine,Wuxiang County Wangjiayu Coal Mine,Shanxi State-Owned Capital Investment and Operation,CHN,coal mining,36.745851,113.104399,2.8827,,CLT_1563
15635,Wangjiazhai Coal Mine Inclined Shaft Coal Mine,Guizhou Shuicheng Mining,other,CHN,coal mining,26.705126,104.798124,17.34,,CLT_1564
15636,Wangjiazhai Pingdong Coal Mine,Guizhou Shuicheng Mining,other,CHN,coal mining,26.705126,104.798124,17.34,,CLT_1565
15637,Wangjiazhuang Coal Mine,Shanxi Lvliang Lishi Wangjiazhuang Coal Industry,Shanxi Datuhe COKE&CHEMICALS,CHN,coal mining,37.501779,111.160181,100.0,,CLT_1566
15638,Wangling Coal Mine,Shanxi Lingshi Wangling Coal Industry,Shanxi Xinyi Energy Group,CHN,coal mining,36.934128,111.657717,51.03,,CLT_1567
15639,Wanglou Coal Mine,Shandong Dongshanwanglou Coal Mine,Shandong Energy Group,CHN,coal mining,35.194934,116.581628,100.0,,CLT_1568
15641,Wangpo Coal Mine,Shanxi Tiandi Wangpo Coal Industry,Tiandi Science & Technology,CHN,coal mining,35.672603,112.729042,50.6643,,CLT_1569
15642,Wangtian Coal Mine,Shanxi Xinzhou Shenda Wangtian Coal Industry,Shandong Energy Group,CHN,coal mining,38.994562,111.125017,54.04,,CLT_1570
15643,Wangwa No.2 Coal Mine,Ningxia Wangwa Coal Industry,Beijing State-owned Capital Management Center,CHN,coal mining,36.152813,106.602142,5.66,,CLT_1571
15644,Wangxingzhuang Coal Mine,Henan Xinneng Development,other,CHN,coal mining,34.380027,113.62539,0.587,,CLT_1572
15645,Wangzhuang Coal Mine,Shanxi Changzhi Wangzhuang Coal Industry,Shanxi State-Owned Capital Investment and Operation,CHN,coal mining,35.944946,113.090962,38.12428404,,CLT_1573
15646,Wanjiazhuang Coal Mine,Shanxi Coal Import and Export Group Puxian Wanjiazhuang Coal Industry,Shanxi State-Owned Capital Investment and Operation,CHN,coal mining,36.224252,111.210084,54.0,,CLT_1574
15647,Wanli No.1 Coal Mine,China Shenhua Energy,China Shenhua Energy,CHN,coal mining,39.899571,109.917382,100.0,,CLT_1575
15648,Wanniang Coal Mine,Jizhong ENERGY Fengfeng Group,China Huarong Asset Management,CHN,coal mining,36.59092,114.127236,5.319999999999999,,CLT_1576
15649,Wanqi Jinghua Coal Mine,Wanqi Energy Wuhai Jinghua,other,CHN,coal mining,39.74697,106.877813,7.199999999999999,,CLT_1577
15650,Wantongyuan Coal Mine,Shanxi Shuozhou Pinglu Maohua Wantongyuan Coal Industry,China Energy Investment,CHN,coal mining,39.490979,112.294454,10.5,,CLT_1578
15654,Weijiamao Open Pit Mine,North Weijiamao Coal Power,Inner Mongolia MengDian HuaNeng Thermal Power Corporation,CHN,coal mining,39.534982,111.29515,100.0,,CLT_1579
16537,Weiqiang Coal Mine,Shaanxi Yanchang Petroleum Group Hengshan Weiqiang Coal Industry,Shaanxi Yanchang Petroleum (Group),CHN,coal mining,38.026939,109.285876,51.0,,CLT_1580
16538,Wenjiaba No.1 Coal Mine,Guizhou Wenjiaba Mining,China Energy Investment,CHN,coal mining,26.668218,105.749799,26.289999999999992,,CLT_1581
15655,Wenjiagou Coal Mine,Shanxi Pingyao Xingsheng Coal Chemical,other,CHN,coal mining,37.071063,112.207409,2.31,,CLT_1582
16622,Wenjiapo Coal Mine,Shaanxi Binchang Wenjiapo Mining,China Energy Investment,CHN,coal mining,35.121317,108.109274,49.0,,CLT_1583
15657,Wenzhuang Coal Mine,Shanxi Lu'an Wenzhuang Coal Industry,other,CHN,coal mining,36.790812,113.163675,3.41,,CLT_1584
15659,Wobei Coal Mine,Huaibei Mining,other,CHN,coal mining,33.552145,116.195899,35.372305,,CLT_1585
16899,Wotugou Coal Mine,Yijinhuoluo Mengtai Coal,Mengfa Energy Holding Group,CHN,coal mining,39.452333,110.051171,100.0,,CLT_1586
15660,Wucaiwan No.1 Surface Mine,Xinjiang Yihua Mining,Xinjiang Energy (Group),CHN,coal mining,44.933507,89.184722,5.0,,CLT_1587
16623,Wudong Coal Mine,China Energy Group Xinjiang Energy Company,China Energy Investment,CHN,coal mining,43.929294,87.745344,100.0,,CLT_1588
16903,Wugetujing Coal Mine,Ordos Western Coal Transportation and Marketing,other,CHN,coal mining,39.660819,110.354533,49.0,,CLT_1589
15661,Wuguantun Coal Mine,Datong Wuguantun Coal Industry,Datong Wuguantun Coal Industry,CHN,coal mining,40.118623,113.119722,100.0,,CLT_1590
16668,Wuhai Dongfeng Surface Mine,Wuhai Junzheng Mining,Inner Mongolia Junzheng Energy & Chemical Group,CHN,coal mining,39.436558,106.972803,100.0,,CLT_1591
15662,Wuhai Huayin No.2 Coal Mine,Wuhai Huayin Coal,other,CHN,coal mining,39.500496,106.621735,0.8985,,CLT_1592
15663,Wuhai Huayin No.3 Coal Mine,Wuhai Huayin Coal,other,CHN,coal mining,39.511455,106.613571,0.8985,,CLT_1593
15664,Wuhai Jian'an Coal Mine,Wuhai Jian'an Coal Mine,Wuhai Jian'an Coal Mine,CHN,coal mining,39.51001,106.630726,100.0,,CLT_1594
15665,Wuhai Wuhua No.1 Coal Mine,Wuhai Wuhua Mining Industry,other,CHN,coal mining,39.391257,106.942598,40.0,,CLT_1595
15666,Wuhai Xinxing Coal Mine,Wuhai Xinxing Coal,Inner Mongolia Tianyu Innovation Investment Group,CHN,coal mining,39.718897,106.879817,30.0,,CLT_1596
3163175,Wuhushan Coal Mine,Shenhua Group Wuda Wuhushan Mining Industry,China Energy Investment,CHN,coal mining,39.495828,106.659277,65.0,,CLT_1597
15667,Wujia Coal Mine,Shanxi Yangcheng Yangtai Group Jingxin Coal Industry,Shanxi State-Owned Capital Investment and Operation,CHN,coal mining,35.645372,112.301427,2.890367982,,CLT_1598
15668,Wujiagou Coal Mine,Shanxi Shuozhou Shanyin Gold Ocean Wujiagou Coal Industry,other,CHN,coal mining,39.717383,112.697397,1.32,,CLT_1599
15669,Wujiata Surface Mine,Inner Mongolia Shendong Tianlong Group,Inner Mongolia Shendong Tianlong Group,CHN,coal mining,39.278553,110.183639,100.0,,CLT_1600
15672,Wulunshan Coal Mine,Nayong County Shuguang Township Wulunshan Coal Industry,Shandong Energy Group,CHN,coal mining,26.5973,105.288021,17.0,,CLT_1601
15673,Wurenduxi Coal Mine,Ertuoke Wurenduxi Coal and Coke,other,CHN,coal mining,39.629415,107.066463,0.5599999999999999,,CLT_1602
15674,Wutongzhuang Coal Mine,Jizhong ENERGY Fengfeng Group,China Huarong Asset Management,CHN,coal mining,36.344748,114.222453,5.319999999999999,,CLT_1603
15675,Wuyang Coal Mine,Shanxi Lu’an Environmental EnergyDev,Shanxi Lu’an Environmental EnergyDev,CHN,coal mining,36.492975,113.047886,100.0,,CLT_1604
15676,Xiagou Coal Mine,Bin Xian Coal,Bin Xian Coal,CHN,coal mining,35.069351,108.043765,100.0,,CLT_1605
15677,Xiahuo Coal Mine,Shanxi Sanyuan Coal Industry,Shanxi State-Owned Capital Investment and Operation,CHN,coal mining,36.081144,112.884314,47.622204,,CLT_1606
15678,Xiangkuang Xinzhuang Coal Mine,Shanxi Xiangkuang Xinzhuang Coal Industry,Shanxi Xiangkuang Group,CHN,coal mining,36.681741,113.061456,100.0,,CLT_1607
15679,Xiangning Shenjiao Coal Mine,Shanxi Xiangning Coking Coal Group Shenjiao Coal Industry,other,CHN,coal mining,36.128368,111.078279,39.0,,CLT_1608
15680,Xiangshan Coal Mine,Shaanxi Shanmei Hancheng Mining Industry,Shaanxi Coal and Chemical Industry,CHN,coal mining,35.483402,110.419146,100.0,,CLT_1609
16488,Xiangshui Coal Mine Botu area,Guizhou Pannan Coal Development,China Huaneng Group,CHN,coal mining,25.474484,104.594602,4.060008,,CLT_1610
3163190,Xiangshuihe Coal Mine,Shenmu County Perfume River Mining,Management Committee of Yushen Industrial Zone (Yulin Economic and Technological Development Zone),CHN,coal mining,38.784569,110.245438,100.0,,CLT_1611
16624,Xianquan Coal Mine,Shanxi Jinmei Group Changzhi Xianquan Coal Industry,Shanxi State-Owned Capital Investment and Operation,CHN,coal mining,36.049143,113.093681,32.157540000000004,,CLT_1612
15681,Xiaochang Coal Mine,Shanxi Changzhi Suburb Sanyuan Nanyao Xiaochang Coal Industry,Shanxi State-Owned Capital Investment and Operation,CHN,coal mining,36.214281,113.016781,23.40521784,,CLT_1613
16669,Xiaojihan Coal Mine,Shaanxi Huadian Yuheng Coal&Electricity,China Huadian Group,CHN,coal mining,38.4378,109.5059,61.9398,,CLT_1614
15682,Xiaokang Coal Mine,Tiefa Coal Industry (Group),China Cinda Asset Management,CHN,coal mining,42.661123,123.38719,30.46,,CLT_1615
15684,Xiaoming Coal Mine,Tiefa Coal Industry (Group),China Cinda Asset Management,CHN,coal mining,42.472755,123.59306,30.46,,CLT_1616
15685,Xiaonan Coal Mine,Tiefa Coal Industry (Group),China Cinda Asset Management,CHN,coal mining,42.373531,123.613979,30.46,,CLT_1617
15686,Xiaoqing Coal Mine,Tiefa Coal Industry (Group),China Cinda Asset Management,CHN,coal mining,42.422987,123.644524,30.46,,CLT_1618
15687,Xiaoxi Coal Mine,Shanxi Yangcheng County Xiaoxi Coal Industry,Shanxi State-Owned Capital Investment and Operation,CHN,coal mining,35.635324,112.215637,2.890367982,,CLT_1619
15689,Xiaoyugou Coal Mine,Inner Mongolia Three-dimensional Resource Group Xiaoyugou Coal,Xianfa Investment,CHN,coal mining,39.992688,111.361925,70.1,,CLT_1620
3163200,Xiaozhuang Coal Mine,Shaanxi Binchang Xiaozhuang Mining,Shaanxi Coal Industry,CHN,coal mining,35.08346,107.983823,100.0,,CLT_1621
15690,Xiashanmao Coal Mine,Shanxi Liulin Xinfei Xiashanmao Coal Industry,other,CHN,coal mining,37.611226,110.875292,50.53,,CLT_1622
15691,Xiashijie Coal Mine,Shaanxi Shanmei Tongchuan Mining Industry,Shaanxi Coal Industry,CHN,coal mining,35.228223,108.856012,100.0,,CLT_1623
15692,Xiayukou Coal Mine,Shaanxi Shanmei Hancheng Mining Industry,Shaanxi Coal and Chemical Industry,CHN,coal mining,35.60856,110.561149,100.0,,CLT_1624
16907,Xiegou Coal Mine,Shanxi Xishan Jinxing Energy,Shanxi State-Owned Capital Investment and Operation,CHN,coal mining,38.656993,111.11449,5.7654,,CLT_1625
