uid_gem	latitude	longitude	sector_main	sector_main_num	capacity_unit	country	asset_name	owner_name	index	capacity_first	start_year_first	sector_sub_first	capacity	start_year	sector_sub	number_units	row	col	treecover2000	defo_total	y1	y3	y5	y7	defo_y1	defo_y3	defo_y5	defo_y7	quintile_capacity
L104307	10.73264	106.9354	coal plant	3	mw	Vietnam	Nhon Trach Formosa power station	Hung Nghiep Formosa	34156	150.0	2004	bituminous	[150.0, 150.0, 150.0]	[2004.0, 2012.0, 2016.0]	['bituminous', 'bituminous', 'bituminous']	3	237069	747741	0.0	0.0606060606060605	1	3	5	7	0.0	0.0	0.0	0.0018365472910927	4.0
L104309	18.02883	106.44555	coal plant	3	mw	Vietnam	Ha Tinh Formosa Plastics Steel Complex power station	Hu'ng Nghiep Formosa Ha Tinh	34133	150.0	2015	anthracite	[150.0, 150.0, 150.0]	[2015.0, 2016.0, 2017.0]	['anthracite', 'anthracite', 'anthracite']	3	207884	745782	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L104354	-17.3527223	27.1859398	coal plant	3	mw	Zambia	Maamba power station	Maamba Collieries	34195	150.0	2016	unknown	[150.0, 150.0]	[2016.0, 2016.0]	['unknown', 'unknown']	2	349410	428743	12.0	0.0192837465564737	1	3	5	7	0.0	0.0045913682277318	0.0045913682277318	0.0192837465564737	4.0
L104433	22.076989	88.0984126	coal plant	3	mw	India	Hiranmaye Haldia power station	Hiranmaye Energy	31503	150.0	2017	unknown	[150.0, 150.0]	[2017.0, 2017.0]	['unknown', 'unknown']	2	191692	672393	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L104470	44.562956	117.630486	coal plant	3	mw	China	Xiwu Jinshan power station	Xiwujinshan Power Generation Co Ltd	30590	150.0	2013	unknown	[150.0, 150.0]	[2013.0, 2013.0]	['unknown', 'unknown']	2	101748	790521	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L104831	-1.56143312593031	127.421033691166	coal plant	3	mw	Indonesia	PT Halmahera Persada Lygend Nickel Smelter power station	PT Halmahera Persada Lygend	32231	150.0	2022	unknown	[150.0, 150.0, 30.0, 30.0]	[2022.0, 2023.0, 2020.0, 2021.0]	['unknown', 'unknown', 'unknown', 'unknown']	4	286245	829684	0.0	0.6565656565656561	1	2	3	4	0.024793388429752				4.0
L104874	23.7947476121708	117.620456830845	coal plant	3	mw	China	Dragon Aromatics power station	Dragon Aromatics (Zhangzhou) Co Ltd	28404	150.0	2014	unknown	[150.0, 150.0, 150.0]	[2014.0, 2014.0, 2015.0]	['unknown', 'unknown', 'unknown']	3	184821	790481	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L102172	21.9877809	83.2313061	coal plant	3	mw	India	Monnet Raigarh power station	JSW Steel Ltd	31693	151.0	2012	unknown	[151.0]	[2012.0]	['unknown']	1	192048	652925	45.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L100188	-28.465013	-71.256541	coal plant	3	mw	Chile	Guacolda power station	El Aguila Energy SpA	27935	152.0	2009	bituminous	[152.0, 152.0, 152.0]	[2009.0, 2010.0, 2015.0]	['bituminous', 'bituminous', 'bituminous']	3	393860	34973	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L103473	35.93788	126.56613	coal plant	3	mw	South Korea	Saemangeum CHP power station	OCI SE Co Ltd	33417	152.0	2016	unknown	[152.0, 152.0]	[2016.0, 2016.0]	['unknown', 'unknown']	2	136248	826264	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L100556	36.568955	114.649717	coal plant	3	mw	China	Handan Cogen power station	GD POWER Development Co Ltd	28703	154.0	2023	bituminous	[154.0]	[2023.0]	['bituminous']	1	133724	778598	0.0	0.0	0	1	2	3					4.0
L100797	40.595308	109.782198	coal plant	3	mw	China	Baotou East Hope power station	Dongfang Hope Baotou Rare Earth Aluminum Co Ltd Power Generation Branch	28030	155.0	2003	unknown	[155.0, 155.0, 155.0, 155.0, 350.0, 350.0]	[2003.0, 2003.0, 2003.0, 2003.0, 2003.0, 2003.0]	['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']	6	117618	759128	0.0	0.0	1	3	5	6	0.0	0.0	0.0		4.0
L101314	36.607886	116.245583	coal plant	3	mw	China	Shandong Xinfa Huayuan power station	Liaocheng Xinyuan Group Co Ltd	29913	155.0	2001	unknown	[155.0, 155.0, 155.0]	[2001.0, 2002.0, 2002.0]	['unknown', 'unknown', 'unknown']	3	133568	784982	0.0	0.0	1	2	3	4	0.0				4.0
L101386	36.592069	116.192571	coal plant	3	mw	China	Shandong Xinfa Huayu power station	Chiping Xinfa Huayu Alumina Co Ltd	29910	155.0	2006	unknown	[155.0, 155.0, 155.0]	[2006.0, 2006.0, 2008.0]	['unknown', 'unknown', 'unknown']	3	133631	784770	0.0	0.0027548209366391	1	3	5	7	0.0	0.0	0.0027548209366391	0.0027548209366391	4.0
L101400	36.942693	118.780759	coal plant	3	mw	China	Shouguang Jvneng cogen power station	Shandong Shouguang Juneng Thermoelectricity Development Co Ltd	30122	155.0	2006	unknown	[155.0, 155.0]	[2006.0, 2007.0]	['unknown', 'unknown']	2	132229	795123	88.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L101427	36.614997	116.219219	coal plant	3	mw	China	Shandong Xinfa Xiwang power station	Chiping Xinfa Huayu Alumina Co Ltd	29922	155.0	2003	unknown	[155.0, 155.0, 155.0]	[2003.0, 2003.0, 2003.0]	['unknown', 'unknown', 'unknown']	3	133540	784876	43.0	0.0009182736455463	1	3	5	6	0.0	0.0	0.0		4.0
L102945	33.927769	130.84714	coal plant	3	mw	Japan	Tobata power station	Tobata Co-operative Thermal Power Co Inc	32460	156.25	2004	unknown	[156.25, 110.0]	[2004.0, 2010.0]	['unknown', 'unknown']	2	144288	843388	0.0	0.0009182736455463	1	3	5	7	0.0	0.0	0.0009182736455463	0.0009182736455463	4.0
L101353	37.5328073	121.314934	coal plant	3	mw	China	Huaneng Yantai power station	Huaneng Shandong Power Generation Co Ltd Yantai Power Plant	29033	160.0	2005	bituminous	[160.0, 160.0, 160.0]	[2005.0, 2005.0, 2006.0]	['bituminous', 'bituminous', 'bituminous']	3	129868	805259	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L102887	34.25913955	132.87232453	coal plant	3	mw	Japan	Osaki CoolGen Project	Osaki CoolGen Corp	32432	166.0	2017	unknown	[166.0]	[2017.0]	['unknown']	1	142963	851489	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L102957	33.534087	133.557483	coal plant	3	mw	Japan	Tosa power station	Tosa Power Inc	32472	167.0	2005	unknown	[167.0]	[2005.0]	['unknown']	1	145863	854229	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L101585	38.70447	117.598159	coal plant	3	mw	China	Tianjin Nangang Cogen power station	Tianjin Development Branch of Huadian International Power Co Ltd	30258	170.0	2021	bituminous	[170.0, 170.0, 170.0]	[2021.0, 2021.0, 2023.0]	['bituminous', 'bituminous', 'bituminous']	3	125182	790392	0.0	0.0	1	3	4	5	0.0	0.0			4.0
L103182	10.3497211	123.6035599	coal plant	3	mw	Philippines	Therma Visayas Energy Project	Therma Visayas Inc	32813	170.0	2019	subbituminous	[170.0, 170.0]	[2019.0, 2019.0]	['subbituminous', 'subbituminous']	2	238601	814414	0.0	0.0661157024793386	1	3	5	7	0.0	0.0	0.0082644628099173	0.0082644628099173	4.0
L104377	37.958781	127.230943	coal plant	3	mw	South Korea	GS Pocheon power station	GS E&R Corp	33403	170.0	2019	unknown	[170.0]	[2019.0]	['unknown']	1	128164	828923	0.0	0.0945821854912762	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L100181	-23.0877066	-70.4074717	coal plant	3	mw	Chile	Andina-Hornitos power station	ENGIE Energía Chile SA	27927	177.0	2011	bituminous	[177.0, 178.0]	[2011.0, 2012.0]	['bituminous', 'bituminous']	2	372350	38370	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L102112	26.1947708	85.3033018	coal plant	3	mw	India	Muzaffarpur power station	Kanti Bijlee Utpadan Nigam Ltd	31708	195.0	2015	bituminous	[195.0, 195.0]	[2015.0, 2017.0]	['bituminous', 'unknown']	2	175220	661213	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L102530	25.1710137	75.8169757	coal plant	3	mw	India	Kota power station	Rajasthan RV Utpadan Nigam	31613	195.0	2004	unknown	[195.0, 195.0]	[2004.0, 2009.0]	['unknown', 'unknown']	2	179315	623267	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L100523	26.678983	104.804957	coal plant	3	mw	China	Yemazhai power station	Guizhou Zhongshan Yemazhai Thermal Power Co Ltd	30705	200.0	2005	unknown	[200.0, 200.0, 200.0]	[2005.0, 2005.0, 2006.0]	['unknown', 'unknown', 'unknown']	3	173284	739219	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L100611	46.6800859	131.1690055	coal plant	3	mw	China	Datang Shuangyashan power station	Datang Shuangyashan Thermal Power Co Ltd	28343	200.0	2006	unknown	[200.0, 200.0]	[2006.0, 2006.0]	['unknown', 'unknown']	2	93279	844676	44.0	0.006427915518824399	1	3	5	7	0.0009182736455463	0.0045913682277317	0.006427915518824399	0.006427915518824399	4.0
L100870	40.9226673	112.6400234	coal plant	3	mw	China	Zhuozi power station	Inner Mongolia Huayi Zhuozi Thermal Power Co Ltd	30963	200.0	2005	unknown	[200.0, 200.0, 200.0, 200.0]	[2005.0, 2006.0, 2006.0, 2007.0]	['unknown', 'unknown', 'unknown', 'unknown']	4	116309	770560	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L100872	40.6771134	109.8912808	coal plant	3	mw	China	Baotou-2 power station	Baotou No.2 Thermal Power Plant	28054	200.0	2004	bituminous	[200.0, 200.0, 300.0, 300.0]	[2004.0, 2004.0, 2006.0, 2007.0]	['bituminous', 'bituminous', 'bituminous', 'bituminous']	4	117291	759565	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L100885	49.395731	117.648099	coal plant	3	mw	China	Manzhouli Dalaihu power station	Manzhouli Shennengyuandalaihu Thermal Power Co Ltd	29539	200.0	2012	unknown	[200.0, 200.0]	[2012.0, 2012.0]	['unknown', 'unknown']	2	82417	790592	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L100886	49.5920543	117.4089956	coal plant	3	mw	China	Hailar power station	Hulunbeier Antai Thermal Power Co Ltd Hailaer Thermal Power Plant	28679	200.0	2009	lignite	[200.0, 200.0]	[2009.0, 2009.0]	['lignite', 'lignite']	2	81631	789635	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L100890	39.706964	106.829656	coal plant	3	mw	China	Wuhai Cogen power station	Inner Mongolia Mengdian Huaneng Thermal Power Co Ltd Wuhai Power Plant	30434	200.0	2005	unknown	[200.0, 200.0]	[2005.0, 2005.0]	['unknown', 'unknown']	2	121172	747318	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L100891	39.3173917	106.8650329	coal plant	3	mw	China	Haibowan power station	Inner Mongolia Menghua Haibowan Power Generation Co Ltd	28672	200.0	2003	unknown	[200.0, 200.0, 330.0, 330.0]	[2003.0, 2003.0, 2005.0, 2005.0]	['unknown', 'unknown', 'unknown', 'unknown']	4	122730	747460	0.0	0.0	1	3	5	6	0.0	0.0	0.0		4.0
L100899	45.409847	119.5967388	coal plant	3	mw	China	Huolinhe Zhanute power station	InnerMongolia Jinlian Aluminum Material Limited Co	29106	200.0	2013	lignite	[200.0, 200.0, 660.0, 660.0, 660.0]	[2013.0, 2013.0, 2015.0, 2015.0, 2017.0]	['lignite', 'lignite', 'lignite', 'lignite', 'lignite']	5	98360	798386	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L100951	39.370805	106.892505	coal plant	3	mw	China	Xilaifeng power station	Guoneng Inner Mongolia Xilaifeng Power Co Ltd	30496	200.0	2010	waste coal	[200.0, 200.0]	[2010.0, 2010.0]	['waste coal', 'waste coal']	2	122516	747570	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L100952	40.3605537	109.9731084	coal plant	3	mw	China	Shenhua Yili power station	Guoneng Yili Energy Co Ltd	30053	200.0	2007	waste coal	[200.0, 200.0, 200.0, 200.0]	[2007.0, 2007.0, 2008.0, 2008.0]	['waste coal', 'waste coal', 'waste coal', 'waste coal']	4	118557	759892	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L101110	45.6331636	122.8793335	coal plant	3	mw	China	Longhua Baicheng power station	Guoneng Jilin Longhua Thermal Power Co Ltd Baicheng Thermal Power Plant	29470	200.0	2011	unknown	[200.0, 200.0]	[2011.0, 2011.0]	['unknown', 'unknown']	2	97467	811517	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L101111	42.9125134	129.5705652	coal plant	3	mw	China	Longhua Yanji power station	Guodian Longhua Yanji Thermal Power Co Ltd	29472	200.0	2010	unknown	[200.0, 200.0]	[2010.0, 2010.0]	['unknown', 'unknown']	2	108349	838282	85.0	0.0036730945821854	1	3	5	7	0.0	0.0	0.0036730945821854	0.0036730945821854	4.0
L101150	41.99781	121.663522	coal plant	3	mw	China	Fuxin power station	Fuxin Power Generation Co Ltd	28519	200.0	2001	bituminous	[200.0, 350.0, 350.0]	[2001.0, 2006.0, 2007.0]	['bituminous', 'bituminous', 'bituminous']	3	112008	806654	47.0	0.0055096418732781	1	2	3	4	0.0018365472910927				4.0
L101216	38.4428475	106.1236547	coal plant	3	mw	China	Xixia Ningxia power station	Ningxia Power Investment Yinchuan Thermal Power Co Ltd	30592	200.0	2008	unknown	[200.0, 200.0, 350.0, 350.0]	[2008.0, 2008.0, 2018.0, 2018.0]	['unknown', 'unknown', 'unknown', 'unknown']	4	126228	744494	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L101255	35.0623463	108.0749023	coal plant	3	mw	China	Yaochi power station	Shaanxi Huadian Yaochi Power Generation Co Ltd	30692	200.0	2010	waste coal	[200.0, 200.0]	[2010.0, 2010.0]	['waste coal', 'waste coal']	2	139750	752299	0.0	0.0018365472910927	1	3	5	7	0.0	0.0	0.0	0.0018365472910927	4.0
L101513	37.219043	112.2886688	coal plant	3	mw	China	Shanxi Yaoguang power station	Shanxi Yaoguang Coal Power Co Ltd	29999	200.0	2012	waste coal	[200.0, 200.0]	[2012.0, 2012.0]	['waste coal', 'waste coal']	2	131123	769154	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L101552	34.987796	110.954242	coal plant	3	mw	China	Yuncheng Gunlü power station	Shanxi Guanlu Yuncheng Thermal Power Factory	30801	200.0	2008	unknown	[200.0, 200.0, 80.0, 80.0]	[2008.0, 2008.0, 2019.0, 2019.0]	['unknown', 'unknown', 'unknown', 'unknown']	4	140048	763816	11.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L101597	41.078773	80.16948	coal plant	3	mw	China	Aksu Xuzhou cogen power station	Xinjiang Aksu Thermal Power Co Ltd	27949	200.0	2011	unknown	[200.0, 200.0]	[2011.0, 2011.0]	['unknown', 'unknown']	2	115684	640677	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L101636	43.7432432	87.6574981	coal plant	3	mw	China	Hongyanchi-2 power station	State Power Xinjiang Hongyanchi Power Generation Co Ltd	28857	200.0	2001	bituminous	[200.0, 200.0, 200.0, 200.0]	[2001.0, 2001.0, 2003.0, 2003.0]	['bituminous', 'bituminous', 'bituminous', 'bituminous']	4	105027	670629	0.0	0.0	1	2	3	4	0.0				4.0
L101688	44.099778	88.373315	coal plant	3	mw	China	Tianlong Mining Fukang Smelting power station	Xinjiang Tianlong Mining Co Ltd	30265	200.0	2013	unknown	[200.0, 200.0]	[2013.0, 2013.0]	['unknown', 'unknown']	2	103600	673493	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L104409	38.859647	115.405195	coal plant	3	mw	China	Baoding cogen power station	Datang Hebei Power Generation Co Ltd	28016	200.0	2008	unknown	[200.0, 200.0]	[2008.0, 2008.0]	['unknown', 'unknown']	2	124561	781620	39.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L100374	23.065526	113.498244	coal plant	3	mw	China	Hengyun-C power station	Guangzhou Hengyun Enterprises Holdings Ltd	28797	210.0	2003	unknown	[210.0]	[2003.0]	['unknown']	1	187737	773992	79.0	0.0	1	3	5	6	0.0	0.0	0.0		4.0
L100641	33.0306757	112.5106333	coal plant	3	mw	China	Nanyang cogen power station	SDIC Nanyang Thermal Power Co Ltd	29611	210.0	2008	unknown	[210.0, 210.0]	[2008.0, 2008.0]	['unknown', 'unknown']	2	147877	770042	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L100662	34.003754	113.866721	coal plant	3	mw	China	Henan Nengxin cogen power station	Henan Nengxin Thermal Power Co Ltd	28771	210.0	2008	unknown	[210.0, 210.0]	[2008.0, 2008.0]	['unknown', 'unknown']	2	143984	775466	3.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L100698	33.739329	113.341335	coal plant	3	mw	China	Pingdingshan power station	Pingdingshan Pingdong Thermoelectricity Co Ltd	29720	210.0	2006	bituminous	[210.0, 210.0]	[2006.0, 2006.0]	['bituminous', 'bituminous']	2	145042	773365	3.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L100704	35.7527407	114.983784	coal plant	3	mw	China	Puyang cogen power station	Guoneng Puyang Thermal Power Co Ltd	29760	210.0	2006	unknown	[210.0, 210.0, 50.0]	[2006.0, 2006.0, 2022.0]	['unknown', 'unknown', 'unknown']	3	136989	779935	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L102066	14.697282	78.459364	coal plant	3	mw	India	Rayalaseema Thermal Power Project	Andhra Pradesh Power Development Co Ltd	31838	210.0	2007	bituminous	[210.0, 210.0, 210.0, 600.0]	[2007.0, 2007.0, 2010.0, 2018.0]	['bituminous', 'bituminous', 'bituminous', 'bituminous']	4	221210	633837	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L102239	29.397505867074	76.876316070557	coal plant	3	mw	India	Panipat power station	Haryana Power Generation Co Ltd	31768	210.0	2001	bituminous	[210.0, 250.0, 250.0]	[2001.0, 2004.0, 2005.0]	['bituminous', 'bituminous', 'bituminous']	3	162409	627505	0.0	0.0	1	2	3	4	0.0				4.0
L102309	16.3532	77.3422	coal plant	3	mw	India	Raichur Thermal Power Station	Karnataka Power Co Ltd	31800	210.0	2002	subbituminous	[210.0, 250.0]	[2002.0, 2010.0]	['subbituminous', 'subbituminous']	2	214587	629368	0.0	0.0	1	3	4	5	0.0	0.0			4.0
L102353	23.162146	81.6328162	coal plant	3	mw	India	MP Amarkantak power station	Madhya Pradesh Power Generating Co Ltd	31694	210.0	2009	bituminous	[210.0]	[2009.0]	['bituminous']	1	187351	646531	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L102406	21.2818	79.116	coal plant	3	mw	India	Khaperkheda power station	Maharashtra State Power Generation Co Ltd	31582	210.0	2001	bituminous	[210.0, 500.0]	[2001.0, 2011.0]	['bituminous', 'bituminous']	2	194872	636464	0.0	0.0	1	2	3	4	0.0				4.0
L102566	11.5464825	79.4445033	coal plant	3	mw	India	Neyveli Thermal Power Station I	NLC India Ltd	31740	210.0	2002	lignite	[210.0, 210.0]	[2002.0, 2003.0]	['lignite', 'lignite']	2	233814	637778	0.0	0.0	1	3	4	5	0.0	0.0			4.0
L102626	25.9137597	81.3272384	coal plant	3	mw	India	Feroze Gandhi Unchahar Power Station	NTPC Ltd	31454	210.0	2006	bituminous	[210.0, 500.0]	[2006.0, 2017.0]	['bituminous', 'bituminous']	2	176344	645308	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L102646	25.5135714	78.7579179	coal plant	3	mw	India	Parichha power station	Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd	31782	210.0	2006	subbituminous	[210.0, 210.0, 250.0, 250.0]	[2006.0, 2007.0, 2012.0, 2013.0]	['subbituminous', 'subbituminous', 'bituminous', 'bituminous']	4	177945	635031	0.0	0.0045913682277317	1	3	5	7	0.0	0.0	0.0045913682277317	0.0045913682277317	4.0
L102661	23.8292205	87.451034	coal plant	3	mw	India	Bakreswar Thermal Power Station	West Bengal Power Development Corp Ltd	31289	210.0	2001	unknown	[210.0, 210.0, 210.0]	[2001.0, 2007.0, 2009.0]	['unknown', 'unknown', 'unknown']	3	184683	669804	0.0	0.0	1	2	3	4	0.0				4.0
L105019	33.948907	131.232574	coal plant	3	mw	Japan	UBE Power Center power station	UBE Power Center	32480	216.0	2004	unknown	[216.0]	[2004.0]	['unknown']	1	144204	844930	0.0	0.0009182736455463	1	3	5	7	0.0	0.0	0.0	0.0009182736455463	4.0
L100394	21.6755851	110.8794737	coal plant	3	mw	China	Maoming cogen power station	Maoming Zhenneng By Thermal Power Co Ltd	29543	220.0	2003	bituminous	[220.0, 330.0, 600.0]	[2003.0, 2006.0, 2013.0]	['bituminous', 'bituminous', 'bituminous']	3	193297	763517	58.0	0.0009182736455463	1	3	5	6	0.0	0.0	0.0		4.0
L100578	40.057868	118.736867	coal plant	3	mw	China	Qian'an Cogen power station	Hebei Qian'an Datang International Thermoelectricity Co Ltd	29765	220.0	2007	unknown	[220.0]	[2007.0]	['unknown']	1	119768	794947	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L101080	43.8844174	125.393611	coal plant	3	mw	China	Changchun-2 power station	Datang Changchun No.2 Thermal Power Co Ltd	28125	220.0	2005	bituminous	[220.0, 220.0, 220.0, 220.0]	[2005.0, 2005.0, 2007.0, 2007.0]	['bituminous', 'bituminous', 'bituminous', 'bituminous']	4	104462	821574	0.0	0.0027548209366389997	1	3	5	7	0.0	0.0	0.0009182736455463	0.0009182736455463	4.0
L101179	41.681365	123.330677	coal plant	3	mw	China	Sujiatun Jinshan power station	Shenyang Jinshan Energy Co Ltd Jinshan Thermal Power Branch	30171	220.0	2010	unknown	[220.0, 220.0]	[2010.0, 2010.0]	['unknown', 'unknown']	2	113274	813322	85.0	0.0027548209366391	1	3	5	7	0.0	0.0	0.0027548209366391	0.0027548209366391	4.0
L101460	40.06134	113.21922	coal plant	3	mw	China	Yungang power station	Shanxi Datang International Yungang Thermal Power Co Ltd	30811	220.0	2003	bituminous	[220.0, 220.0, 300.0, 300.0]	[2003.0, 2003.0, 2009.0, 2009.0]	['bituminous', 'bituminous', 'bituminous', 'bituminous']	4	119754	772876	0.0	0.0027548209366391	1	3	5	6	0.0	0.0027548209366391	0.0027548209366391		4.0
L101534	39.76396	112.92427	coal plant	3	mw	China	Wangping power station	Shanxi Zhangdian Guodian Wangping Power Generation Co Ltd	30351	220.0	2011	waste coal	[220.0, 220.0]	[2011.0, 2011.0]	['waste coal', 'waste coal']	2	120944	771697	0.0	0.0018365472910926	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L102769	4.12071	98.25823	coal plant	3	mw	Indonesia	Pangkalan Susu power station	PT Barito Pacific Tbk	32207	220.0	2015	unknown	[220.0, 220.0, 200.0, 200.0]	[2015.0, 2014.0, 2019.0, 2019.0]	['unknown', 'unknown', 'unknown', 'unknown']	4	263517	713032	0.0	0.0064279155188245	1	3	5	7	0.0	0.0	0.0	0.0018365472910927	4.0
L102886	34.055538	131.757956	coal plant	3	mw	Japan	Nanyo Complex power station	Tosoh Corp	32419	220.0	2008	unknown	[220.0]	[2008.0]	['unknown']	1	143777	847031	0.0	0.0045913682277317	1	3	5	7	0.0	0.0009182736455463	0.0009182736455463	0.0036730945821853997	4.0
L102937	26.446606	127.921757	coal plant	3	mw	Japan	Kin power station	Okinawa Electric Power Co Inc	32376	220.0	2002	bituminous	[220.0, 220.0]	[2002.0, 2003.0]	['bituminous', 'bituminous']	2	174213	831687	0.0	0.0110192837465561	1	3	4	5	0.0	0.0045913682277318			4.0
L104334	21.09069	106.57731	coal plant	3	mw	Vietnam	Mao Khe power station	Vietnam National Coal and Mineral Industries Holding Corp Ltd	34144	220.0	2013	anthracite	[220.0, 220.0]	[2013.0, 2013.0]	['anthracite', 'anthracite']	2	195637	746309	0.0	0.031221303948576404	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L101350	35.607801	116.933863	coal plant	3	mw	China	Huaneng Qufu power station	Huaneng Qufu Thermal Power Co Ltd	29017	225.0	2006	unknown	[225.0, 225.0]	[2006.0, 2006.0]	['unknown', 'unknown']	2	137568	787735	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L103856	39.7544722	-89.6031278	coal plant	3	mw	United States	Dallman Station	City of Springfield - (IL)	33781	230.1	2009	bituminous	[230.1]	[2009.0]	['bituminous']	1	120982	-38413	0.0	0.017447199265381	1	3	5	7	0.0	0.0	0.0	0.0082644628099173	4.0
L103885	38.7975064	-87.2504884	coal plant	3	mw	United States	Edwardsport power station	Duke Energy Indiana LLC	33794	236.5	2013	unknown	[236.5, 236.5, 331.5]	[2013.0, 2013.0, 2013.0]	['unknown', 'unknown', 'unknown']	3	124809	-29002	0.0	0.01010101010101	1	3	5	7	0.0	0.0	0.0	0.0045913682277318	4.0
L104048	40.7460056	-116.5298333	coal plant	3	mw	United States	TS Power Plant	Newmont Corp	34077	242.0	2008	subbituminous	[242.0]	[2008.0]	['subbituminous']	1	117015	-146120	97.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L104044	40.580619	-98.310782	coal plant	3	mw	United States	Whelan Energy Center	Municipal Energy Agency of NE	34093	248.0	2011	subbituminous	[248.0]	[2011.0]	['subbituminous']	1	117677	-73244	85.0	0.012855831037648998	1	3	5	7	0.0	0.0009182736455463	0.011937557392102699	0.011937557392102699	4.0
L101583	38.92504	117.727091	coal plant	3	mw	China	GreenGen power station	Huaneng Tianjin Igcc Co Ltd	28562	250.0	2012	unknown	[250.0]	[2012.0]	['unknown']	1	124299	790908	85.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L102085	26.4443702	90.3672051	coal plant	3	mw	India	Bongaigaon power station	NTPC Ltd	31362	250.0	2015	bituminous	[250.0, 250.0, 250.0]	[2015.0, 2017.0, 2019.0]	['bituminous', 'bituminous', 'bituminous']	3	174222	681468	0.0	0.24242424242424218	1	3	5	7	0.0	0.0	0.0	0.0027548209366391	4.0
L102090	25.3913756	86.0234883	coal plant	3	mw	India	Barauni power station	Bihar State Power Holding Co Ltd	31315	250.0	2018	bituminous	[250.0, 250.0]	[2018.0, 2021.0]	['bituminous', 'bituminous']	2	178434	664093	22.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
