latitude	longitude	uid_gem	sector	capacity_unit	asset_name	country	start_year_first	capacity_first	start_year	capacity	number_units
-33.9965	138.9152	L906229	wind power/onshore	mw	Waterloo wind farm (Australia)	Australia	2010.0	111.0	[2010.0]	[111.0]	1
-33.9615	25.2465	L900050	wind power/onshore	mw	Van Stadens wind farm	South Africa	2014.0	27.0	[2014.0]	[27.0]	1
-33.9606	25.2458	L916634	wind power/onshore	mw	Metrowind Van Stadens wind farm	South Africa	2014.0	27.0	[2014.0]	[27.0]	1
-33.9603	-57.0904	L905480	wind power/onshore	mw	Nuevo Pastorale wind farm	Uruguay	2017.0	52.8	[2017.0]	[52.8]	1
-33.8932	147.3179	L805564	solar power/pv	mw (peak value, grid connected, or unknown)	Wyalong Solar	Australia	2023.0	75.0	[2023.0]	[75.0]	1
-33.8831	-56.3947	L905318	wind power/onshore	mw	Luz De Loma wind farm	Uruguay	2014.0	20.0	[2014.0]	[20.0]	1
-33.8831	-56.3947	L905319	wind power/onshore	mw	Luz De Mar wind farm	Uruguay	2014.0	18.0	[2014.0]	[18.0]	1
-33.8831	-56.3947	L905389	wind power/onshore	mw	Luz De Rio wind farm	Uruguay	2014.0	50.0	[2014.0]	[50.0]	1
-33.8771	147.3908	L805466	solar power/pv	mw (peak value, grid connected, or unknown)	West Wyalong solar farm	Australia	2022.0	107.0	[2022.0]	[107.0]	1
-33.835	-56.5686	L905499	wind power/onshore	mw	Arias wind farm	Uruguay	2017.0	70.0	[2017.0]	[70.0]	1
-33.7317	138.1352	L906230	wind power/onshore	mw	Snowtown Ii wind farm	Australia	2014.0	69.0	[2014.0, 2014.0]	[69.0, 201.0]	2
-33.7317	138.1352	L906231	wind power/onshore	mw	Snowtown I wind farm	Australia	2008.0	99.0	[2008.0]	[99.0]	1
-33.7228	-53.399	L905077	wind power/onshore	mw	Chuí wind farm	Brazil	2015.0	22.0	[2015.0]	[22.0]	1
-33.7206	138.151	L906228	wind power/onshore	mw	Clements Gap wind farm	Australia	2010.0	57.0	[2010.0]	[57.0]	1
-33.7174	-53.4167	L905077	wind power/onshore	mw	Chuí wind farm	Brazil	2015.0	24.0	[2015.0]	[24.0]	1
-33.6877	-53.381	L905421	wind power/onshore	mw	Hermenegildo wind farm	Brazil	2015.0	18.0	[2015.0]	[18.0]	1
-33.6681	-53.4218	L905077	wind power/onshore	mw	Chuí wind farm	Brazil	2015.0	30.0	[2015.0]	[30.0]	1
-33.6647	-53.4164	L905077	wind power/onshore	mw	Chuí wind farm	Brazil	2015.0	22.0	[2015.0]	[22.0]	1
-33.6594	-53.4003	L905077	wind power/onshore	mw	Chuí wind farm	Brazil	2015.0	22.0	[2015.0]	[22.0]	1
-33.6585	-53.5648	L905508	wind power/onshore	mw	18 De Julio wind farm	Uruguay	2016.0	10.0	[2016.0]	[10.0]	1
-33.6565	-53.3936	L905077	wind power/onshore	mw	Chuí wind farm	Brazil	2015.0	24.0	[2015.0]	[24.0]	1
-33.6551	25.5915	L900011	wind power/onshore	mw	Grassridge wind farm	South Africa	2014.0	62.0	[2014.0]	[62.0]	1
-33.6543	-53.3238	L905421	wind power/onshore	mw	Hermenegildo wind farm	Brazil	2015.0	16.0	[2015.0]	[16.0]	1
-33.6531	-53.3044	L905421	wind power/onshore	mw	Hermenegildo wind farm	Brazil	2015.0	14.0	[2015.0]	[14.0]	1
-33.6392	-53.3098	L905421	wind power/onshore	mw	Hermenegildo wind farm	Brazil	2015.0	20.0	[2015.0]	[20.0]	1
-33.6341	-53.3538	L905421	wind power/onshore	mw	Hermenegildo wind farm	Brazil	2015.0	13.0	[2015.0]	[13.0]	1
-33.6273	-56.6969	L904939	wind power/onshore	mw	Talas De Maciel wind farm	Uruguay	2015.0	50.0	[2015.0]	[50.0]	1
-33.6258	136.7038	L906226	wind power/onshore	mw	Mount Millar wind farm	Australia	2006.0	70.0	[2006.0]	[70.0]	1
-33.6199	149.1889	L906184	wind power/onshore	mw	Blayney wind farm	Australia	2001.0	10.0	[2001.0]	[10.0]	1
-33.618	-53.3574	L905421	wind power/onshore	mw	Hermenegildo wind farm	Brazil	2015.0	18.0	[2015.0]	[18.0]	1
-33.6103	-53.3443	L905421	wind power/onshore	mw	Hermenegildo wind farm	Brazil	2015.0	18.0	[2015.0]	[18.0]	1
-33.5977	-56.6719	L904939	wind power/onshore	mw	Talas De Maciel wind farm	Uruguay	2014.0	50.0	[2014.0]	[50.0]	1
-33.5957	-53.3681	L905421	wind power/onshore	mw	Hermenegildo wind farm	Brazil	2015.0	21.0	[2015.0]	[21.0]	1
-33.5913	-53.2716	L905079	wind power/onshore	mw	Geribatu wind farm	Brazil	2015.0	28.0	[2015.0]	[28.0]	1
-33.5847	-53.3595	L905421	wind power/onshore	mw	Hermenegildo wind farm	Brazil	2015.0	13.0	[2015.0]	[13.0]	1
-33.5767	-53.2953	L905079	wind power/onshore	mw	Geribatu wind farm	Brazil	2015.0	30.0	[2015.0]	[30.0]	1
-33.5668	-53.246	L905079	wind power/onshore	mw	Geribatu wind farm	Brazil	2015.0	30.0	[2015.0]	[30.0]	1
-33.5642	138.864	L906069	wind power/onshore	mw	Hallett wind farm	Australia	2010.0	71.0	[2010.0]	[71.0]	1
-33.5621	-53.3529	L905421	wind power/onshore	mw	Hermenegildo wind farm	Brazil	2016.0	14.0	[2016.0]	[14.0]	1
-33.553	-53.3108	L905079	wind power/onshore	mw	Geribatu wind farm	Brazil	2015.0	26.0	[2015.0]	[26.0]	1
-33.5516	-53.2273	L905079	wind power/onshore	mw	Geribatu wind farm	Brazil	2015.0	30.0	[2015.0]	[30.0]	1
-33.5431	-53.2769	L905079	wind power/onshore	mw	Geribatu wind farm	Brazil	2015.0	18.0	[2015.0]	[18.0]	1
-33.5357	-53.3012	L905079	wind power/onshore	mw	Geribatu wind farm	Brazil	2015.0	30.0	[2015.0]	[30.0]	1
-33.5281	145.523	L805513	solar power/pv	mw (peak value, grid connected, or unknown)	Hillston Sun Farm solar farm	Australia	2022.0	85.0	[2022.0]	[85.0]	1
-33.522	-53.279	L905079	wind power/onshore	mw	Geribatu wind farm	Brazil	2015.0	26.0	[2015.0]	[26.0]	1
-33.5086	-53.2832	L905079	wind power/onshore	mw	Geribatu wind farm	Brazil	2015.0	20.0	[2015.0]	[20.0]	1
-33.4952	-53.2711	L905079	wind power/onshore	mw	Geribatu wind farm	Brazil	2015.0	20.0	[2015.0]	[20.0]	1
-33.4665	-70.673	L807165	solar power/pv	mw (peak value, grid connected, or unknown)	Domeyko Solar Park	Chile	2023.0	70.0	[2023.0, 2023.0]	[135.0, 70.0]	2
-33.4665	-70.673	L807170	solar power/pv	mw (peak value, grid connected, or unknown)	Sol De Lila Photovoltaic Solar Project	Chile	2021.0	163.0	[2021.0]	[163.0]	1
-33.4665	-70.673	L807528	solar power/pv	mw (peak value, grid connected, or unknown)	Maria Elena PV Solar Park	Chile	2015.0	73.0	[2015.0]	[73.0]	1
-33.457	-70.7268	L807984	solar power/pv	mw (peak value, grid connected, or unknown)	Gran Teno solar farm	Chile	2023.0	240.0	[2023.0]	[240.0]	1
-33.4103	19.9254	L800336	solar power/assumed pv	mw (peak value, grid connected, or unknown)	Touwsrivier Cpv Solar Project	South Africa	2014.0	44.0	[2014.0]	[44.0]	1
-33.3906	138.8553	L906025	wind power/onshore	mw	Willogoleche wind farm	Australia	2019.0	27.0	[2019.0, 2019.0]	[91.0, 27.0]	2
-33.3888	147.6694	L805443	solar power/pv	mw (peak value, grid connected, or unknown)	Jemalong Solar	Australia	2020.0	50.0	[2020.0]	[50.0]	1
-33.3832	138.792	L906069	wind power/onshore	mw	Hallett wind farm	Australia	2011.0	50.0	[2011.0]	[50.0]	1
-33.3321861	116.2280227	L100038	coal plant/subbituminous	mw	Bluewaters power station	Australia	2009.0	233.0	[2009.0, 2009.0]	[233.0, 233.0]	2
-33.3298	-66.1691	L807832	solar power/pv	mw (peak value, grid connected, or unknown)	La Cumbre PV solar farm	Argentina	2018.0	22.0	[2018.0]	[22.0]	1
-33.3156	138.7082	L906069	wind power/onshore	mw	Hallett wind farm	Australia	2008.0	94.0	[2008.0]	[94.0]	1
-33.2991	138.7044	L906069	wind power/onshore	mw	Hallett wind farm	Australia	2012.0	53.0	[2012.0]	[53.0]	1
-33.2972	-66.388	L807537	solar power/pv	mw (peak value, grid connected, or unknown)	Caldenes Del Oeste solar farm	Argentina	2018.0	30.0	[2018.0]	[30.0]	1
-33.2899	-55.1006	L904995	wind power/onshore	mw	Valentines wind farm	Uruguay	2016.0	70.0	[2016.0]	[70.0]	1
-33.2564	19.0184	L900001	wind power/onshore	mw	Gouda wind farm	South Africa	2015.0	138.0	[2015.0]	[138.0]	1
-33.2406	-65.026	L905061	wind power/onshore	mw	Achiras wind farm	Argentina	2021.0	80.0	[2021.0]	[80.0]	1
-33.2364	-65.0546	L905065	wind power/onshore	mw	Manque wind farm	Argentina	2019.0	57.0	[2019.0]	[57.0]	1
-33.2351905	116.0686942	L100043	coal plant/unknown	mw	Worsley Refinery power station	Australia	2012.0	57.0	[2012.0, 2012.0]	[57.0, 57.0]	2
-33.2114	-65.089	L905061	wind power/onshore	mw	Achiras wind farm	Argentina	2018.0	48.0	[2018.0]	[48.0]	1
-33.2106	-65.089	L905064	wind power/onshore	mw	Los Olivos wind farm	Argentina	2020.0	23.0	[2020.0]	[23.0]	1
-33.2078	-52.9297	L905074	wind power/onshore	mw	Santa Vitória Do Palmar wind farm	Brazil	2017.0	15.0	[2017.0]	[15.0]	1
-33.1895	-52.9301	L905074	wind power/onshore	mw	Santa Vitória Do Palmar wind farm	Brazil	2016.0	24.0	[2016.0]	[24.0]	1
-33.1729	148.7169	L805517	solar power/pv	mw (peak value, grid connected, or unknown)	Manildra solar farm	Australia	2018.0	42.6	[2018.0]	[42.6]	1
-33.1634	-52.8937	L905074	wind power/onshore	mw	Santa Vitória Do Palmar wind farm	Brazil	2017.0	18.0	[2017.0]	[18.0]	1
-33.1386	148.1738	L805579	solar power/pv	mw (peak value, grid connected, or unknown)	Goonumbla solar farm	Australia	2020.0	84.0	[2020.0]	[84.0]	1
-33.138	-52.912	L905074	wind power/onshore	mw	Santa Vitória Do Palmar wind farm	Brazil	2016.0	30.0	[2016.0]	[30.0]	1
-33.1331	-52.8929	L905074	wind power/onshore	mw	Santa Vitória Do Palmar wind farm	Brazil	2017.0	15.0	[2017.0]	[15.0]	1
-33.121	-58.2551	L200610	bioenergy	mw	UPM power station	Uruguay	2007.0	80.0	[2007.0, 2007.0]	[80.0, 80.0]	2
-33.119111	151.461844	M0063	coal mine/underground	mt per year	Mandalong Coal Mine	Australia	2005.0	2.78	[2005.0]	[2.78]	1
-33.1184	-52.9001	L905074	wind power/onshore	mw	Santa Vitória Do Palmar wind farm	Brazil	2017.0	15.0	[2017.0]	[15.0]	1
-33.1131	148.0764	L805455	solar power/pv	mw (peak value, grid connected, or unknown)	Parkes Solar	Australia	2017.0	55.0	[2017.0]	[55.0]	1
-33.1039	-70.637	L807007	solar power/pv	mw (peak value, grid connected, or unknown)	Quilapilun Solar Plant	Chile	2017.0	127.0	[2017.0]	[127.0]	1
-33.0951	-52.8435	L905074	wind power/onshore	mw	Santa Vitória Do Palmar wind farm	Brazil	2017.0	15.0	[2017.0]	[15.0]	1
-33.0928	18.3989	L900057	wind power/onshore	mw	Hopefield wind farm	South Africa	2014.0	65.0	[2014.0]	[65.0]	1
-33.0928	18.3989	L916646	wind power/onshore	mw	Umoya Energy wind farm	South Africa	2014.0	67.0	[2014.0]	[67.0]	1
-33.0859	138.5183	L906227	wind power/onshore	mw	Hornsdale wind farm	Australia	2017.0	102.0	[2017.0, 2017.0]	[102.0, 112.0]	2
-33.0839	-52.8376	L905074	wind power/onshore	mw	Santa Vitória Do Palmar wind farm	Brazil	2017.0	21.0	[2017.0]	[21.0]	1
-33.0834	138.5157	L906227	wind power/onshore	mw	Hornsdale wind farm	Australia	2017.0	102.0	[2017.0]	[102.0]	1
-33.0826	148.9001	L805437	solar power/pv	mw (peak value, grid connected, or unknown)	Molong Solar	Australia	2020.0	39.0	[2020.0]	[39.0]	1
-33.0611	-52.8682	L905074	wind power/onshore	mw	Santa Vitória Do Palmar wind farm	Brazil	2017.0	27.0	[2017.0]	[27.0]	1
-33.0561	20.1094	L900036	wind power/onshore	mw	Perdekraal East wind farm	South Africa	2021.0	110.0	[2021.0]	[110.0]	1
-33.0291	-69.1109	L600022	hydropower/conventional storage	mw	Cacheuta Nueva hydroelectric plant	Argentina	2002.0	120.0	[2002.0]	[120.0]	1
-32.9912336	-60.7588733	SAR00004	steel	total tonnes per annum	Gerdau Sipar Pérez steel plant	Argentina	2017.0	650.0	[2017.0]	[650.0]	1
-32.9348	149.6759	L906146	wind power/onshore	mw	Crudine Ridge wind farm	Australia	2020.0	133.0	[2020.0]	[133.0]	1
-32.8875	25.9418	L900032	wind power/onshore	mw	Golden Valley wind farm (South Africa)	South Africa	2018.0	120.0	[2018.0]	[120.0]	1
-32.886667	151.764722	T1076	coal terminal/coal	mt	NCIG Coal Export Terminal	Australia	2010.0	79.0	[2010.0]	[79.0]	1
-32.8858	20.6567	L900025	wind power/onshore	mw	Karusa wind farm	South Africa	2022.0	140.0	[2022.0]	[140.0]	1
-32.866	-56.5354	L200428	bioenergy	mw	UPM Paso de los Toros power station	Uruguay	2023.0	155.0	[2023.0, 2023.0]	[155.0, 155.0]	2
-32.8343	17.9956	L900005	wind power/onshore	mw	West Coast 1 wind farm	South Africa	2015.0	94.0	[2015.0]	[94.0]	1
-32.783333	-71.533333	T0560	LNG terminal/import	mtpa	Quintero LNG Terminal	Chile	2009.0	4.0	[2009.0]	[4.0]	1
-32.7789	25.9324	L900021	wind power/onshore	mw	Nojoli wind farm	South Africa	2016.0	88.0	[2016.0]	[88.0]	1
-32.754	20.6396	L900022	wind power/onshore	mw	Soetwater wind farm	South Africa	2021.0	139.0	[2021.0]	[139.0]	1
-32.7512	-71.4825	L100194	coal plant/subbituminous	mw	Ventanas power station	Chile	2010.0	272.0	[2010.0, 2013.0]	[272.0, 272.0]	2
-32.7407	25.9459	L900020	wind power/onshore	mw	Nxuba wind farm	South Africa	2020.0	139.0	[2020.0]	[139.0]	1
-32.7333	25.9093	L900002	wind power/onshore	mw	Cookhouse wind farm	South Africa	2014.0	139.0	[2014.0]	[139.0]	1
-32.692	26.1083	L900072	wind power/onshore	mw	Amakhala Emoyeni wind farm	South Africa	2016.0	134.0	[2016.0]	[134.0]	1
-32.6426	20.9174	L900049	wind power/onshore	mw	Roggeveld wind farm	South Africa	2022.0	147.0	[2022.0]	[147.0]	1
-32.6083	-57.4385	L807247	solar power/pv	mw (peak value, grid connected, or unknown)	Menafra solar farm	Uruguay	2017.0	24.0	[2017.0]	[24.0]	1
-32.6053	-54.2364	L904998	wind power/onshore	mw	Melowind wind farm	Uruguay	2015.0	50.0	[2015.0]	[50.0]	1
-32.6048	-56.4118	L905230	wind power/onshore	mw	Peralta wind farm	Uruguay	2015.0	50.0	[2015.0, 2015.0]	[58.8, 50.0]	2
-32.5954	137.8854	L906058	wind power/onshore	mw	Port Augusta Renewable Energy Park wind farm	Australia	2022.0	210.0	[2022.0]	[210.0]	1
-32.5901	26.4569	L900013	wind power/onshore	mw	Waainek wind farm	South Africa	2016.0	25.0	[2016.0]	[25.0]	1
-32.5901	27.9623	L900012	wind power/onshore	mw	Chaba wind farm	South Africa	2015.0	22.0	[2015.0]	[22.0]	1
-32.5742	148.8605	L805529	solar power/pv	mw (peak value, grid connected, or unknown)	Suntop Solar	Australia	2022.0	189.0	[2022.0]	[189.0]	1
-32.549369	150.984787	M0107	coal mine/surface	mt per year	United Wambo Coal Mine	Australia	2020.0	5.02	[2020.0]	[5.02]	1
-32.5432	137.5508	L906117	wind power/onshore	mw	Lincoln Gap wind farm	Australia	2020.0	86.0	[2020.0, 2022.0]	[126.0, 86.0]	2
-32.5207	148.9675	L805608	solar power/pv	mw (peak value, grid connected, or unknown)	Wellington solar farm	Australia	2020.0	200.0	[2020.0]	[200.0]	1
-32.4919	-56.3551	L904999	wind power/onshore	mw	Palmatir wind farm	Uruguay	2014.0	50.0	[2014.0]	[50.0]	1
-32.4909	137.764	L805594	solar power/pv	mw (peak value, grid connected, or unknown)	Port Augusta Renewable Energy Park solar farm	Australia	2021.0	107.0	[2021.0]	[107.0]	1
-32.4787	-71.255	L807188	solar power/pv	mw (peak value, grid connected, or unknown)	Doña Carmen PV solar farm	Chile	2017.0	40.0	[2017.0]	[40.0]	1
-32.468942	151.078493	M0007	coal mine/underground & surface	mt per year	Ashton Coal Mine	Australia	2004.0	2.1	[2004.0]	[2.1]	1
-32.4229	137.841	L827481	solar power/pv	mw (peak value, grid connected, or unknown)	Bungala solar farm	Australia	2018.0	138.0	[2018.0]	[138.0]	1
-32.4148	18.7379	L800261	solar power/assumed pv	mw (peak value, grid connected, or unknown)	Paleisheuwel Solar Power Plant	South Africa	2016.0	83.0	[2016.0]	[83.0]	1
-32.4145	-52.3729	L904950	wind power/onshore	mw	Corredor Do Senandes wind farm	Brazil	2015.0	30.0	[2015.0]	[30.0]	1
-32.4127	-52.3555	L904950	wind power/onshore	mw	Corredor Do Senandes wind farm	Brazil	2015.0	27.0	[2015.0]	[27.0]	1
-32.4078	137.8404	L827481	solar power/pv	mw (peak value, grid connected, or unknown)	Bungala solar farm	Australia	2019.0	137.0	[2019.0]	[137.0]	1
-32.3996	149.0609	L906061	wind power/onshore	mw	Bodangora wind farm	Australia	2019.0	113.0	[2019.0]	[113.0]	1
-32.3862	-52.327	L904950	wind power/onshore	mw	Corredor Do Senandes wind farm	Brazil	2015.0	22.0	[2015.0]	[22.0]	1
-32.3689	-52.342	L904950	wind power/onshore	mw	Corredor Do Senandes wind farm	Brazil	2015.0	30.0	[2015.0]	[30.0]	1
-32.3568	149.4683	L805522	solar power/pv	mw (peak value, grid connected, or unknown)	Beryl solar farm	Australia	2019.0	109.0	[2019.0]	[109.0]	1
-32.332	149.885	M0117	coal mine/surface	mt per year	Wilpinjong Coal Mine	Australia	2006.0	10.98	[2006.0]	[10.98]	1
-32.2828165	149.7591596	M0072	coal mine/underground & surface	mt per year	Moolarben Coal Mine	Australia	2010.0	16.9	[2010.0]	[16.9]	1
-32.2828	-53.9223	L905229	wind power/onshore	mw	Cerro Grande wind farm	Uruguay	2017.0	50.0	[2017.0]	[50.0]	1
-32.25591661	150.8499847	M0076	coal mine/surface	mt per year	Mount Pleasant Coal Mine	Australia	2018.0	7.4	[2018.0]	[7.4]	1
-32.2532	-70.9314	L832203	solar power/pv	mw (peak value, grid connected, or unknown)	Montt solar farm	Chile	2019.0	34.0	[2019.0]	[34.0]	1
-32.2183	-52.203	L905461	wind power/onshore	mw	REB Cassino wind farm	Brazil	2015.0	22.0	[2015.0]	[22.0]	1
-32.2169	-52.204	L905461	wind power/onshore	mw	REB Cassino wind farm	Brazil	2015.0	22.0	[2015.0]	[22.0]	1
-32.2103	-52.212	L905461	wind power/onshore	mw	REB Cassino wind farm	Brazil	2015.0	20.0	[2015.0]	[20.0]	1
-32.2045	-56.2159	L905459	wind power/onshore	mw	Pampa (Nordex) wind farm	Uruguay	2016.0	141.6	[2016.0]	[141.6]	1
-31.8824	141.6413	L805473	solar power/pv	mw (peak value, grid connected, or unknown)	Broken Hill solar farm	Australia	2015.0	53.0	[2015.0]	[53.0]	1
-31.8609	141.2964	L905983	wind power/onshore	mw	Silverton wind farm	Australia	2020.0	197.0	[2020.0]	[197.0]	1
-31.831	147.7052	L805445	solar power/pv	mw (peak value, grid connected, or unknown)	Nevertire Solar	Australia	2019.0	132.0	[2019.0]	[132.0]	1
-31.7287	23.1841	L900014	wind power/onshore	mw	Nobelsfontaine wind farm	South Africa	2014.0	74.0	[2014.0]	[74.0]	1
-31.7212	23.194	L800158	solar power/assumed pv	mw (peak value, grid connected, or unknown)	Karoo solar farm	South Africa	2014.0	73.8	[2014.0]	[73.8]	1
-31.5632	147.0742	L805459	solar power/pv	mw (peak value, grid connected, or unknown)	Nyngan Solar Plant	Australia	2016.0	102.0	[2016.0]	[102.0]	1
-31.5601	-68.645	L831618	solar power/pv	mw (peak value, grid connected, or unknown)	Rivadavia solar farm	Argentina	2021.0	40.0	[2021.0]	[40.0]	1
-31.5514	-53.6828	L100131	coal plant/bituminous	mw	Presidente Médici Candiota power station	Brazil	2010.0	350.0	[2010.0]	[350.0]	1
-31.5509	118.4443	L906169	wind power/onshore	mw	Collgar wind farm	Australia	2011.0	222.0	[2011.0]	[222.0]	1
-31.549407	-53.682978	L100128	coal plant/unknown	mw	Pampa Sul power station	Brazil	2019.0	345.0	[2019.0]	[345.0]	1
-31.5452	118.2281	L805477	solar power/pv	mw (peak value, grid connected, or unknown)	Merredin solar farm	Australia	2020.0	132.0	[2020.0]	[132.0]	1
-31.5296	18.0943	L900027	wind power/onshore	mw	Sere wind farm	South Africa	2015.0	100.0	[2015.0]	[100.0]	1
-31.5192	-68.9814	L600032	hydropower/conventional storage	mw	Los Caracoles hydroelectric plant	Argentina	2009.0	125.0	[2009.0]	[125.0]	1
-31.4809	26.4393	L900046	wind power/onshore	mw	Dorper wind farm	South Africa	2012.0	100.0	[2012.0]	[100.0]	1
-31.449159	-53.707527	M0132	coal mine/surface	mt per year	Seival Coal Mine	Brazil	2018.0	2.8	[2018.0]	[2.8]	1
-31.4315	-57.9088	L807232	solar power/pv	mw (peak value, grid connected, or unknown)	La Jacinta Solar Plant	Uruguay	2015.0	65.0	[2015.0]	[65.0]	1
-31.40698	150.6395	M0116	coal mine/surface	mt per year	Werris Creek Coal Mine	Australia	2005.0	1.49	[2005.0]	[1.49]	1
-31.3484	-71.6033	L905388	wind power/onshore	mw	Totoral wind farm	Chile	2010.0	46.0	[2010.0]	[46.0]	1
-31.342	-68.6706	L807243	solar power/pv	mw (peak value, grid connected, or unknown)	Ullum Photovoltaic Solar Park	Argentina	2018.0	25.0	[2018.0]	[25.0]	1
-31.3413	-68.6734	L807243	solar power/pv	mw (peak value, grid connected, or unknown)	Ullum Photovoltaic Solar Park	Argentina	2018.0	32.0	[2018.0]	[32.0]	1
-31.3327	-68.6685	L807243	solar power/pv	mw (peak value, grid connected, or unknown)	Ullum Photovoltaic Solar Park	Argentina	2018.0	25.0	[2018.0]	[25.0]	1
-31.2868	-71.6153	L905210	wind power/onshore	mw	Canela wind farm	Chile	2007.0	18.0	[2007.0]	[18.0]	1
-31.2866	-71.6153	L905210	wind power/onshore	mw	Canela wind farm	Chile	2009.0	60.0	[2009.0]	[60.0]	1
-31.2603	-57.8739	L807010	solar power/pv	mw (peak value, grid connected, or unknown)	El Naranjal Solar Plant	Uruguay	2017.0	59.0	[2017.0]	[59.0]	1
-31.2362	-71.6271	L904941	wind power/onshore	mw	Punta Palmeras wind farm	Chile	2014.0	45.0	[2014.0]	[45.0]	1
-31.1736	25.0165	L900040	wind power/onshore	mw	Noupoort wind farm	South Africa	2016.0	80.0	[2016.0]	[80.0]	1
-31.1395	-71.6299	L905427	wind power/onshore	mw	Punta Sierra wind farm	Chile	2018.0	82.0	[2018.0]	[82.0]	1
-31.1207	-57.5542	L905374	wind power/onshore	mw	Campo Palomas wind farm	Uruguay	2017.0	70.0	[2017.0]	[70.0]	1
-31.0776	-71.6538	L905250	wind power/onshore	mw	Monte Redondo wind farm (Chile)	Chile	2010.0	10.0	[2010.0]	[10.0]	1
-31.0708	-71.6293	L905250	wind power/onshore	mw	Monte Redondo wind farm (Chile)	Chile	2010.0	38.0	[2010.0]	[38.0]	1
-30.9986	24.6506	L800195	solar power/assumed pv	mw (peak value, grid connected, or unknown)	Linde solar farm	South Africa	2014.0	40.0	[2014.0]	[40.0]	1
-30.9617	150.3398	L805527	solar power/pv	mw (peak value, grid connected, or unknown)	Gunnedah (Canadian Solar) Solar	Australia	2021.0	144.0	[2021.0]	[144.0]	1
-30.9163	-55.7084	L905076	wind power/onshore	mw	Cerro Chato wind farm	Brazil	2015.0	10.0	[2015.0]	[10.0]	1
-30.8879	-55.7353	L905076	wind power/onshore	mw	Cerro Chato wind farm	Brazil	2015.0	30.0	[2015.0]	[30.0]	1
-30.8535	-71.5801	L905216	wind power/onshore	mw	Talinay Poniente wind farm	Chile	2015.0	61.0	[2015.0]	[61.0]	1
-30.8485	-55.6856	L905076	wind power/onshore	mw	Cerro Chato wind farm	Brazil	2011.0	30.0	[2011.0]	[30.0]	1
-30.8431	-71.5734	L905215	wind power/onshore	mw	Talinay Oriente wind farm	Chile	2013.0	90.0	[2013.0]	[90.0]	1
-30.8407	-55.7251	L905076	wind power/onshore	mw	Cerro Chato wind farm	Brazil	2012.0	30.0	[2012.0]	[30.0]	1
-30.8373	26.2055	L800095	solar power/pv	mw (peak value, grid connected, or unknown)	Dreunberg solar farm	South Africa	2014.0	75.0	[2014.0]	[75.0]	1
-30.8348	-55.7568	L905076	wind power/onshore	mw	Cerro Chato wind farm	Brazil	2014.0	10.0	[2014.0]	[10.0]	1
-30.8018	-55.7142	L905076	wind power/onshore	mw	Cerro Chato wind farm	Brazil	2011.0	30.0	[2011.0]	[30.0]	1
-30.7974	-55.7562	L905076	wind power/onshore	mw	Cerro Chato wind farm	Brazil	2014.0	12.0	[2014.0]	[12.0]	1
-30.783	-55.6905	L905076	wind power/onshore	mw	Cerro Chato wind farm	Brazil	2014.0	24.0	[2014.0]	[24.0]	1
